student_id,school_id,school_name,state,municipality,year,grade_level,age,gender,socio_economic_class,parent_education,family_income_R$,previous_repeat,attendance_rate,avg_score,special_needs,household_size,urban_rural,teacher_student_ratio,infrastructure_score,dropped_out,dropout_date
ST007590,S0018,Escola 18,PR,Londrina,2020,7º Ano EF,10,M,Baixa,Médio,750,0,0.682,61.7,0,5,Urbano,0.079,74.7,0,
ST007591,S0198,Escola 198,RJ,Niterói,2020,5º Ano EF,11,F,Média,Fundamental Completo,4877,0,0.938,89.3,1,5,Urbano,0.069,72.3,1,2020-06-25
ST007592,S0200,Escola 200,PA,Belém,2022,7º Ano EF,13,F,Baixa,Fundamental Incompleto,3153,0,0.731,67.5,0,4,Urbano,0.043,52.9,1,2022-04-03
ST007593,S0123,Escola 123,RJ,Campos,2024,5º Ano EF,11,M,Média,Fundamental Completo,5384,1,0.774,70.9,0,5,Urbano,0.044,91.0,0,
ST007594,S0093,Escola 93,PA,Marabá,2018,5º Ano EF,10,M,Média,Médio,8976,0,1.0,70.3,0,4,Urbano,0.076,59.5,0,
ST007595,S0004,Escola 4,BA,Salvador,2022,2º Ano EF,7,M,Baixa,Fundamental Incompleto,2041,0,0.764,56.0,1,5,Urbano,0.07,92.8,0,
ST007596,S0027,Escola 27,CE,Fortaleza,2022,1º Ano EM,15,M,Média,Médio,4762,0,0.998,52.7,0,3,Urbano,0.062,52.7,0,
ST007597,S0055,Escola 55,RJ,Rio de Janeiro,2022,1º Ano EF,6,M,Baixa,Médio,3945,0,0.677,28.0,0,6,Rural,0.058,85.5,0,
ST007598,S0119,Escola 119,PR,Maringá,2019,1º Ano EM,13,M,Baixa,Fundamental Completo,1244,0,0.634,68.0,0,5,Urbano,0.082,87.1,0,
ST007599,S0189,Escola 189,RS,Santa Maria,2019,2º Ano EM,14,M,Baixa,Superior,2867,0,0.834,58.2,0,4,Rural,0.068,57.3,1,2019-12-12
ST007600,S0162,Escola 162,RS,Caxias do Sul,2024,8º Ano EF,11,M,Baixa,Médio,2077,0,0.649,47.5,0,3,Urbano,0.037,81.8,1,2024-04-08
ST007601,S0027,Escola 27,CE,Fortaleza,2020,6º Ano EF,10,M,Baixa,Superior,1205,0,0.786,45.1,0,5,Urbano,0.062,52.7,0,
ST007602,S0152,Escola 152,PA,Santarém,2019,9º Ano EF,15,F,Alta,Médio,18944,0,0.828,76.6,0,4,Urbano,0.071,75.2,0,
ST007603,S0088,Escola 88,CE,Juazeiro do Norte,2021,2º Ano EF,8,M,Alta,Fundamental Completo,8187,0,0.946,42.7,0,4,Urbano,0.037,74.9,0,
ST007604,S0115,Escola 115,BA,Ilhéus,2022,9º Ano EF,13,M,Baixa,Pós-graduação,1755,0,0.6,51.1,0,4,Rural,0.037,67.1,0,
ST007605,S0184,Escola 184,SP,Campinas,2023,5º Ano EF,10,M,Baixa,Superior,4143,0,0.752,54.2,0,4,Urbano,0.04,77.2,1,2023-05-14
ST007606,S0073,Escola 73,MG,Juiz de Fora,2021,2º Ano EF,6,F,Baixa,Médio,2794,0,0.8,68.9,0,4,Urbano,0.082,69.5,0,
ST007607,S0140,Escola 140,SP,São Paulo,2023,7º Ano EF,14,O,Baixa,Fundamental Completo,2252,0,0.694,37.5,0,3,Urbano,0.034,51.5,1,2023-08-26
ST007608,S0186,Escola 186,AM,Manacapuru,2020,2º Ano EF,7,M,Baixa,Médio,1624,0,0.63,44.6,0,3,Rural,0.058,80.7,0,
ST007609,S0082,Escola 82,RS,Caxias do Sul,2020,4º Ano EF,11,M,Média,Fundamental Incompleto,9450,0,0.868,88.0,0,5,Rural,0.059,75.4,0,
ST007610,S0152,Escola 152,PA,Santarém,2023,8º Ano EF,14,F,Média,Superior,3604,0,0.819,78.4,0,6,Rural,0.071,75.2,0,
ST007611,S0113,Escola 113,SP,São Paulo,2021,9º Ano EF,13,F,Alta,Médio,40780,0,0.926,87.0,0,5,Urbano,0.053,70.9,0,
ST007612,S0022,Escola 22,PA,Santarém,2023,1º Ano EM,12,M,Média,Médio,3022,0,0.848,73.1,0,4,Rural,0.037,66.6,0,
ST007613,S0151,Escola 151,PA,Belém,2024,7º Ano EF,12,F,Alta,Fundamental Completo,5244,0,0.848,67.1,0,4,Rural,0.045,73.8,0,
ST007614,S0111,Escola 111,AM,Parintins,2019,7º Ano EF,13,M,Média,Médio,8494,0,0.869,52.8,0,3,Urbano,0.087,41.2,0,
ST007615,S0006,Escola 6,SP,Campinas,2020,1º Ano EF,7,M,Alta,Superior,14825,1,0.93,57.9,0,2,Urbano,0.044,66.5,0,
ST007616,S0137,Escola 137,CE,Sobral,2024,7º Ano EF,9,M,Média,Médio,3165,1,0.855,45.1,0,4,Urbano,0.078,58.3,1,2024-05-29
ST007617,S0078,Escola 78,PE,Olinda,2023,8º Ano EF,16,M,Média,Fundamental Completo,4009,0,0.917,42.7,0,5,Urbano,0.08,65.5,1,2023-08-12
ST007618,S0039,Escola 39,PR,Londrina,2019,2º Ano EM,15,F,Baixa,Médio,1205,0,0.807,62.7,0,4,Rural,0.081,50.1,0,
ST007619,S0189,Escola 189,RS,Santa Maria,2019,3º Ano EM,15,F,Baixa,Médio,3352,0,0.737,82.6,0,4,Urbano,0.068,57.3,1,2019-11-17
ST007620,S0114,Escola 114,RJ,Petrópolis,2018,8º Ano EF,13,M,Média,Fundamental Completo,6113,0,0.942,76.0,0,3,Urbano,0.064,100.0,0,
ST007621,S0178,Escola 178,CE,Juazeiro do Norte,2018,4º Ano EF,8,M,Média,Médio,4619,0,0.93,64.3,0,3,Urbano,0.047,91.8,0,
ST007622,S0188,Escola 188,MG,Juiz de Fora,2018,1º Ano EF,6,M,Baixa,Fundamental Incompleto,882,0,0.675,53.9,0,3,Urbano,0.078,68.9,1,2018-09-01
ST007623,S0020,Escola 20,CE,Sobral,2020,5º Ano EF,11,M,Média,Superior,4704,0,0.989,75.4,0,6,Urbano,0.084,48.8,0,
ST007624,S0152,Escola 152,PA,Santarém,2019,5º Ano EF,10,F,Baixa,Fundamental Completo,1245,0,0.661,44.5,0,5,Urbano,0.071,75.2,1,2019-10-02
ST007625,S0080,Escola 80,SP,São Paulo,2023,3º Ano EF,6,M,Baixa,Pós-graduação,997,0,0.618,63.9,0,5,Urbano,0.078,40.2,1,2023-11-17
ST007626,S0194,Escola 194,RS,Porto Alegre,2018,4º Ano EF,9,M,Média,Médio,3688,0,0.881,60.3,0,3,Rural,0.032,51.3,0,
ST007627,S0114,Escola 114,RJ,Petrópolis,2022,3º Ano EF,7,O,Baixa,Superior,7759,0,0.713,67.7,0,4,Urbano,0.064,100.0,1,2022-03-11
ST007628,S0127,Escola 127,CE,Quixadá,2024,2º Ano EM,11,F,Baixa,Médio,6197,0,0.694,74.7,0,4,Urbano,0.061,55.1,1,2024-04-27
ST007629,S0084,Escola 84,MG,Belo Horizonte,2018,9º Ano EF,13,M,Baixa,Médio,3462,0,0.672,97.3,0,7,Urbano,0.061,62.2,0,
ST007630,S0140,Escola 140,SP,São Paulo,2024,3º Ano EM,16,M,Média,Superior,2123,0,0.857,62.5,0,4,Rural,0.034,51.5,0,
ST007631,S0012,Escola 12,PE,Olinda,2023,2º Ano EM,18,M,Alta,Superior,10516,0,0.898,84.4,0,4,Urbano,0.023,63.0,0,
ST007632,S0168,Escola 168,AM,Parintins,2024,5º Ano EF,12,M,Alta,Fundamental Completo,3434,0,0.888,87.8,0,3,Urbano,0.078,98.5,0,
ST007633,S0120,Escola 120,AM,Itacoatiara,2022,2º Ano EM,18,F,Média,Fundamental Completo,4630,1,0.942,71.2,0,4,Urbano,0.058,81.3,0,
ST007634,S0153,Escola 153,RS,Santa Maria,2023,5º Ano EF,11,F,Baixa,Médio,5646,0,0.567,46.3,0,7,Urbano,0.078,59.8,1,2023-05-21
ST007635,S0103,Escola 103,PE,Caruaru,2022,4º Ano EF,9,M,Média,Fundamental Incompleto,5049,0,0.882,79.2,0,4,Rural,0.029,64.9,0,
ST007636,S0074,Escola 74,PE,Caruaru,2023,4º Ano EF,9,M,Média,Superior,5914,0,0.92,69.4,0,6,Urbano,0.078,93.5,1,2023-12-13
ST007637,S0078,Escola 78,PE,Olinda,2021,2º Ano EF,6,M,Baixa,Fundamental Completo,797,0,0.741,69.5,0,2,Urbano,0.08,65.5,1,2021-03-22
ST007638,S0184,Escola 184,SP,Campinas,2020,2º Ano EF,9,M,Alta,Fundamental Incompleto,7913,0,0.981,55.1,0,4,Rural,0.04,77.2,0,
ST007639,S0045,Escola 45,SP,Campinas,2023,1º Ano EM,14,F,Baixa,Superior,2184,0,0.672,41.0,0,5,Urbano,0.022,47.8,1,2023-11-06
ST007640,S0197,Escola 197,RJ,Petrópolis,2018,6º Ano EF,10,M,Média,Fundamental Completo,5594,0,0.978,77.9,0,4,Urbano,0.043,56.7,0,
ST007641,S0081,Escola 81,SP,São Paulo,2018,8º Ano EF,11,F,Média,Médio,11233,1,0.96,65.7,0,4,Urbano,0.029,66.7,1,2018-02-05
ST007642,S0200,Escola 200,PA,Belém,2019,4º Ano EF,11,F,Baixa,Superior,1631,0,0.858,63.3,0,4,Rural,0.043,52.9,0,
ST007643,S0027,Escola 27,CE,Fortaleza,2024,2º Ano EF,6,F,Média,Médio,3898,0,0.838,58.7,0,4,Urbano,0.062,52.7,0,
ST007644,S0039,Escola 39,PR,Londrina,2019,2º Ano EF,6,F,Alta,Superior,8931,0,0.934,100.0,0,4,Rural,0.081,50.1,0,
ST007645,S0001,Escola 1,RJ,Rio de Janeiro,2023,1º Ano EM,14,F,Baixa,Fundamental Incompleto,2507,0,0.698,53.6,0,5,Rural,0.037,77.5,0,
ST007646,S0088,Escola 88,CE,Juazeiro do Norte,2021,2º Ano EF,6,F,Alta,Fundamental Incompleto,22034,0,0.884,86.8,0,4,Rural,0.037,74.9,0,
ST007647,S0142,Escola 142,RJ,Niterói,2021,1º Ano EF,6,M,Média,Superior,14504,0,0.96,87.5,0,4,Urbano,0.038,89.6,0,
ST007648,S0124,Escola 124,PR,Curitiba,2020,1º Ano EM,14,F,Baixa,Fundamental Incompleto,2970,0,0.674,40.5,0,5,Urbano,0.036,49.0,1,2020-11-23
ST007649,S0114,Escola 114,RJ,Petrópolis,2021,4º Ano EF,10,F,Baixa,Fundamental Incompleto,1425,0,0.714,74.1,0,5,Urbano,0.064,100.0,0,
ST007650,S0143,Escola 143,PE,Olinda,2021,1º Ano EF,6,F,Baixa,Fundamental Incompleto,1153,0,0.59,71.3,0,5,Urbano,0.087,45.9,1,2021-07-23
ST007651,S0077,Escola 77,PR,Londrina,2018,2º Ano EM,16,F,Alta,Médio,14063,0,0.974,95.2,0,4,Urbano,0.062,71.3,0,
ST007652,S0071,Escola 71,RJ,Rio de Janeiro,2020,6º Ano EF,8,M,Média,Superior,4778,0,0.86,64.5,0,6,Rural,0.09,75.4,1,2020-03-04
ST007653,S0143,Escola 143,PE,Olinda,2023,7º Ano EF,12,M,Baixa,Fundamental Completo,1326,0,0.746,49.5,1,4,Rural,0.087,45.9,1,2023-07-31
ST007654,S0023,Escola 23,PR,Maringá,2024,2º Ano EF,8,M,Média,Superior,6041,1,0.837,62.3,0,4,Urbano,0.05,71.0,0,
ST007655,S0160,Escola 160,BA,Ilhéus,2022,6º Ano EF,11,M,Alta,Fundamental Completo,14130,0,0.939,76.1,0,5,Urbano,0.073,79.8,0,
ST007656,S0188,Escola 188,MG,Juiz de Fora,2023,4º Ano EF,9,M,Alta,Fundamental Incompleto,9825,0,0.867,92.4,0,4,Urbano,0.078,68.9,0,
ST007657,S0162,Escola 162,RS,Caxias do Sul,2022,3º Ano EF,7,M,Média,Fundamental Incompleto,6159,0,0.9,65.7,0,3,Urbano,0.037,81.8,0,
ST007658,S0113,Escola 113,SP,São Paulo,2023,7º Ano EF,11,F,Baixa,Médio,2681,1,0.733,69.8,0,3,Urbano,0.053,70.9,1,2023-02-21
ST007659,S0140,Escola 140,SP,São Paulo,2021,3º Ano EM,15,M,Baixa,Médio,1357,0,0.657,75.3,0,4,Urbano,0.034,51.5,1,2021-02-22
ST007660,S0189,Escola 189,RS,Santa Maria,2023,4º Ano EF,8,M,Baixa,Fundamental Completo,5892,0,0.711,62.1,0,3,Urbano,0.068,57.3,0,
ST007661,S0037,Escola 37,RJ,Rio de Janeiro,2019,1º Ano EF,6,F,Média,Fundamental Completo,2479,0,0.95,77.6,0,4,Urbano,0.077,73.1,0,
ST007662,S0100,Escola 100,PE,Petrolina,2018,3º Ano EF,7,M,Baixa,Fundamental Completo,1483,0,0.694,61.6,1,3,Urbano,0.056,66.5,0,
ST007663,S0162,Escola 162,RS,Caxias do Sul,2021,1º Ano EM,16,M,Média,Fundamental Incompleto,7166,0,0.822,66.1,0,4,Urbano,0.037,81.8,0,
ST007664,S0199,Escola 199,RS,Santa Maria,2021,8º Ano EF,13,F,Média,Médio,3942,0,0.873,37.0,0,4,Urbano,0.059,70.9,0,
ST007665,S0047,Escola 47,PA,Santarém,2022,7º Ano EF,9,M,Média,Fundamental Incompleto,5434,0,0.919,63.8,0,5,Urbano,0.071,63.1,0,
ST007666,S0123,Escola 123,RJ,Campos,2021,9º Ano EF,14,M,Média,Superior,1758,0,0.768,73.5,0,4,Rural,0.044,91.0,0,
ST007667,S0079,Escola 79,PR,Foz do Iguaçu,2018,3º Ano EM,16,F,Alta,Médio,11559,0,0.872,89.7,0,6,Urbano,0.084,71.4,0,
ST007668,S0135,Escola 135,PA,Santarém,2022,8º Ano EF,15,F,Média,Fundamental Completo,11251,0,0.902,75.6,0,4,Urbano,0.047,56.2,0,
ST007669,S0076,Escola 76,RJ,Niterói,2018,1º Ano EM,15,M,Alta,Médio,6359,0,0.898,94.8,0,3,Urbano,0.082,82.3,0,
ST007670,S0119,Escola 119,PR,Maringá,2024,3º Ano EF,6,F,Alta,Fundamental Incompleto,9245,0,0.856,56.8,0,4,Rural,0.082,87.1,0,
ST007671,S0017,Escola 17,BA,Feira de Santana,2020,7º Ano EF,9,F,Média,Médio,4580,0,0.975,71.1,0,3,Rural,0.039,54.8,1,2020-07-26
ST007672,S0059,Escola 59,CE,Sobral,2019,2º Ano EF,8,F,Alta,Fundamental Completo,19854,1,0.885,77.3,1,7,Urbano,0.075,75.0,0,
ST007673,S0084,Escola 84,MG,Belo Horizonte,2023,9º Ano EF,12,F,Baixa,Superior,3753,0,0.756,95.6,0,3,Urbano,0.061,62.2,0,
ST007674,S0012,Escola 12,PE,Olinda,2021,8º Ano EF,12,M,Baixa,Fundamental Completo,1681,0,0.788,43.7,0,6,Urbano,0.023,63.0,0,
ST007675,S0120,Escola 120,AM,Itacoatiara,2023,6º Ano EF,11,F,Baixa,Superior,3016,0,0.704,54.4,0,5,Urbano,0.058,81.3,1,2023-04-06
ST007676,S0077,Escola 77,PR,Londrina,2024,2º Ano EM,18,M,Média,Fundamental Completo,3279,0,0.888,88.4,1,3,Rural,0.062,71.3,0,
ST007677,S0145,Escola 145,SP,Santos,2019,5º Ano EF,9,F,Baixa,Médio,1298,0,0.809,50.5,0,7,Urbano,0.084,73.9,0,
ST007678,S0017,Escola 17,BA,Feira de Santana,2022,6º Ano EF,12,F,Baixa,Superior,2759,0,0.582,69.5,0,4,Urbano,0.039,54.8,1,2022-12-02
ST007679,S0133,Escola 133,AM,Manaus,2020,4º Ano EF,12,F,Baixa,Fundamental Completo,1182,0,0.734,68.7,0,4,Urbano,0.061,54.1,0,
ST007680,S0122,Escola 122,RS,Santa Maria,2022,4º Ano EF,8,M,Baixa,Médio,1791,0,0.763,37.9,0,5,Urbano,0.039,56.4,1,2022-06-16
ST007681,S0019,Escola 19,SP,Campinas,2019,8º Ano EF,15,M,Média,Fundamental Incompleto,4633,1,0.808,71.9,0,3,Rural,0.076,56.4,1,2019-06-24
ST007682,S0017,Escola 17,BA,Feira de Santana,2018,9º Ano EF,15,M,Baixa,Fundamental Incompleto,1439,0,0.765,57.8,0,4,Rural,0.039,54.8,0,
ST007683,S0187,Escola 187,MG,Juiz de Fora,2018,8º Ano EF,14,F,Alta,Fundamental Completo,5496,1,0.752,68.6,0,2,Rural,0.025,77.1,0,
ST007684,S0128,Escola 128,SP,Ribeirão Preto,2024,5º Ano EF,9,F,Baixa,Fundamental Incompleto,2939,0,0.707,85.0,0,2,Urbano,0.086,61.5,1,2024-10-28
ST007685,S0168,Escola 168,AM,Parintins,2019,7º Ano EF,12,F,Média,Fundamental Completo,6199,1,0.858,54.9,0,4,Urbano,0.078,98.5,0,
ST007686,S0138,Escola 138,RS,Porto Alegre,2022,8º Ano EF,14,F,Média,Médio,3267,0,0.934,66.1,0,3,Urbano,0.072,65.2,0,
ST007687,S0105,Escola 105,RS,Caxias do Sul,2023,2º Ano EM,14,F,Baixa,Fundamental Completo,1016,0,0.68,47.0,0,4,Urbano,0.067,67.6,1,2023-02-18
ST007688,S0181,Escola 181,BA,Feira de Santana,2021,1º Ano EM,17,F,Média,Médio,2718,0,0.838,70.7,0,2,Urbano,0.026,79.4,0,
ST007689,S0059,Escola 59,CE,Sobral,2022,2º Ano EM,14,F,Média,Fundamental Incompleto,9088,0,0.841,78.4,0,7,Rural,0.075,75.0,1,2022-07-26
ST007690,S0146,Escola 146,CE,Quixadá,2019,3º Ano EF,6,M,Alta,Superior,3119,0,0.903,100.0,0,3,Rural,0.034,81.7,0,
ST007691,S0011,Escola 11,PR,Maringá,2018,6º Ano EF,10,M,Média,Fundamental Completo,18564,0,0.994,61.1,0,6,Urbano,0.063,63.0,0,
ST007692,S0074,Escola 74,PE,Caruaru,2023,6º Ano EF,10,F,Média,Médio,7180,0,0.974,69.0,0,7,Urbano,0.078,93.5,0,
ST007693,S0166,Escola 166,PE,Recife,2018,7º Ano EF,12,F,Média,Médio,3139,0,0.926,40.5,0,4,Urbano,0.087,76.2,0,
ST007694,S0142,Escola 142,RJ,Niterói,2019,2º Ano EM,14,F,Baixa,Superior,2199,0,0.69,58.4,0,5,Rural,0.038,89.6,1,2019-07-19
ST007695,S0169,Escola 169,RS,Caxias do Sul,2018,2º Ano EF,10,F,Baixa,Médio,1809,0,0.636,58.3,0,6,Urbano,0.041,66.3,0,
ST007696,S0049,Escola 49,CE,Juazeiro do Norte,2023,4º Ano EF,6,M,Média,Fundamental Incompleto,9493,0,0.948,56.2,0,4,Urbano,0.066,75.2,0,
ST007697,S0031,Escola 31,PA,Belém,2024,9º Ano EF,12,F,Média,Fundamental Completo,3255,0,0.79,79.9,0,3,Urbano,0.081,61.0,0,
ST007698,S0157,Escola 157,PE,Olinda,2022,3º Ano EM,17,F,Baixa,Médio,3368,1,0.733,33.2,0,3,Urbano,0.045,98.0,1,2022-08-04
ST007699,S0061,Escola 61,PR,Foz do Iguaçu,2021,1º Ano EF,6,F,Baixa,Superior,4080,0,0.783,65.9,0,4,Rural,0.041,62.8,0,
ST007700,S0167,Escola 167,MG,Uberlândia,2023,5º Ano EF,8,F,Baixa,Sem escolaridade,1305,0,0.576,60.7,0,4,Urbano,0.054,82.3,1,2023-10-24
ST007701,S0036,Escola 36,RS,Caxias do Sul,2024,2º Ano EF,9,F,Média,Superior,3994,0,1.0,69.0,1,5,Urbano,0.081,51.7,1,2024-02-06
ST007702,S0130,Escola 130,CE,Juazeiro do Norte,2019,1º Ano EM,16,F,Média,Médio,7657,0,0.908,36.4,0,7,Rural,0.039,62.4,0,
ST007703,S0059,Escola 59,CE,Sobral,2019,9º Ano EF,15,F,Média,Fundamental Completo,2128,0,0.837,48.5,1,7,Urbano,0.075,75.0,1,2019-08-18
ST007704,S0058,Escola 58,CE,Fortaleza,2022,9º Ano EF,17,F,Baixa,Fundamental Completo,4099,0,0.744,61.3,0,4,Urbano,0.02,65.4,0,
ST007705,S0087,Escola 87,RJ,Campos,2024,6º Ano EF,9,M,Baixa,Médio,1397,0,0.77,71.7,0,5,Urbano,0.082,83.7,1,2024-04-02
ST007706,S0115,Escola 115,BA,Ilhéus,2018,9º Ano EF,13,F,Média,Superior,5166,0,0.828,50.7,0,6,Rural,0.037,67.1,0,
ST007707,S0037,Escola 37,RJ,Rio de Janeiro,2021,8º Ano EF,9,F,Média,Médio,1476,0,0.77,90.4,0,4,Urbano,0.077,73.1,0,
ST007708,S0012,Escola 12,PE,Olinda,2021,1º Ano EM,16,F,Baixa,Superior,3214,0,0.872,53.4,0,4,Urbano,0.023,63.0,0,
ST007709,S0041,Escola 41,BA,Vitória da Conquista,2022,1º Ano EM,14,M,Alta,Médio,5469,0,0.844,78.4,0,4,Urbano,0.067,81.1,0,
ST007710,S0058,Escola 58,CE,Fortaleza,2021,4º Ano EF,8,F,Baixa,Fundamental Completo,3413,0,0.762,66.2,0,4,Urbano,0.02,65.4,0,
ST007711,S0019,Escola 19,SP,Campinas,2018,2º Ano EM,16,M,Baixa,Fundamental Completo,2063,0,0.666,54.2,0,4,Urbano,0.076,56.4,1,2018-11-07
ST007712,S0135,Escola 135,PA,Santarém,2018,6º Ano EF,9,M,Média,Fundamental Completo,12047,0,0.958,62.2,0,4,Urbano,0.047,56.2,0,
ST007713,S0135,Escola 135,PA,Santarém,2023,8º Ano EF,10,F,Média,Fundamental Incompleto,5631,0,0.901,66.6,0,2,Urbano,0.047,56.2,0,
ST007714,S0088,Escola 88,CE,Juazeiro do Norte,2023,3º Ano EF,9,F,Média,Pós-graduação,8307,0,0.967,63.2,0,4,Urbano,0.037,74.9,0,
ST007715,S0160,Escola 160,BA,Ilhéus,2020,9º Ano EF,15,F,Média,Médio,2695,1,0.786,66.2,0,6,Rural,0.073,79.8,1,2020-02-22
ST007716,S0038,Escola 38,PR,Londrina,2022,9º Ano EF,10,M,Média,Fundamental Completo,3878,0,0.957,77.4,0,5,Urbano,0.053,40.6,0,
ST007717,S0193,Escola 193,AM,Manaus,2021,2º Ano EM,15,M,Alta,Superior,2704,0,0.892,80.8,0,3,Urbano,0.067,73.2,0,
ST007718,S0054,Escola 54,RJ,Petrópolis,2022,9º Ano EF,13,F,Alta,Fundamental Incompleto,16763,0,0.865,81.6,0,3,Urbano,0.08,79.2,0,
ST007719,S0156,Escola 156,PA,Castanhal,2021,7º Ano EF,14,F,Alta,Superior,3347,0,0.95,74.3,0,4,Urbano,0.055,59.3,0,
ST007720,S0063,Escola 63,AM,Itacoatiara,2018,8º Ano EF,11,M,Alta,Fundamental Incompleto,10485,0,0.884,81.2,0,7,Urbano,0.08,53.4,0,
ST007721,S0119,Escola 119,PR,Maringá,2019,8º Ano EF,12,M,Baixa,Médio,670,0,0.749,41.8,0,6,Urbano,0.082,87.1,1,2019-10-16
ST007722,S0126,Escola 126,PR,Foz do Iguaçu,2023,5º Ano EF,12,F,Baixa,Pós-graduação,1081,0,0.743,53.6,0,3,Rural,0.034,100.0,0,
ST007723,S0005,Escola 5,PR,Foz do Iguaçu,2019,5º Ano EF,8,M,Média,Fundamental Incompleto,5591,0,0.877,84.3,0,5,Rural,0.061,66.5,1,2019-06-26
ST007724,S0090,Escola 90,PE,Petrolina,2018,4º Ano EF,7,F,Média,Fundamental Completo,7755,0,0.979,88.9,0,6,Urbano,0.08,77.7,0,
ST007725,S0200,Escola 200,PA,Belém,2022,3º Ano EF,6,M,Alta,Médio,2972,0,0.826,100.0,0,4,Urbano,0.043,52.9,0,
ST007726,S0066,Escola 66,BA,Ilhéus,2018,9º Ano EF,15,F,Média,Superior,10983,0,0.799,60.0,0,4,Urbano,0.082,90.3,0,
ST007727,S0018,Escola 18,PR,Londrina,2024,4º Ano EF,10,M,Média,Fundamental Completo,8564,0,0.959,80.1,0,3,Rural,0.079,74.7,0,
ST007728,S0151,Escola 151,PA,Belém,2023,9º Ano EF,13,F,Média,Fundamental Completo,4190,1,0.846,63.4,0,4,Rural,0.045,73.8,0,
ST007729,S0042,Escola 42,PE,Petrolina,2019,8º Ano EF,13,M,Média,Fundamental Incompleto,9287,1,0.897,27.6,0,4,Urbano,0.052,72.6,0,
ST007730,S0115,Escola 115,BA,Ilhéus,2023,7º Ano EF,11,M,Média,Fundamental Incompleto,5137,0,0.957,87.2,0,4,Urbano,0.037,67.1,1,2023-08-09
ST007731,S0173,Escola 173,PA,Castanhal,2022,1º Ano EM,15,M,Baixa,Fundamental Completo,673,0,0.692,52.6,0,4,Urbano,0.033,68.8,1,2022-10-19
ST007732,S0190,Escola 190,CE,Sobral,2021,3º Ano EM,14,F,Alta,Fundamental Completo,5835,0,0.981,93.3,1,6,Urbano,0.055,47.3,0,
ST007733,S0097,Escola 97,PR,Maringá,2019,6º Ano EF,13,F,Baixa,Médio,6250,0,0.842,40.2,0,4,Urbano,0.028,74.4,1,2019-07-07
ST007734,S0099,Escola 99,SP,São Paulo,2023,6º Ano EF,9,M,Baixa,Fundamental Completo,2660,0,0.721,75.1,0,4,Urbano,0.044,70.1,0,
ST007735,S0129,Escola 129,RS,Santa Maria,2019,2º Ano EM,18,M,Baixa,Médio,2868,0,0.536,46.2,1,3,Urbano,0.087,71.5,1,2019-11-20
ST007736,S0068,Escola 68,AM,Parintins,2021,3º Ano EM,16,F,Baixa,Superior,1870,0,0.668,68.4,0,6,Rural,0.034,85.1,1,2021-05-22
ST007737,S0066,Escola 66,BA,Ilhéus,2024,3º Ano EF,6,M,Média,Sem escolaridade,4264,0,0.886,90.7,0,5,Urbano,0.082,90.3,0,
ST007738,S0108,Escola 108,AM,Parintins,2018,3º Ano EF,7,F,Média,Médio,3114,1,0.768,50.1,0,4,Rural,0.051,72.6,0,
ST007739,S0117,Escola 117,PR,Foz do Iguaçu,2022,7º Ano EF,13,F,Alta,Médio,6391,0,0.863,97.7,0,3,Urbano,0.037,69.5,0,
ST007740,S0010,Escola 10,PR,Curitiba,2018,9º Ano EF,16,F,Média,Superior,8383,0,0.93,54.5,0,4,Rural,0.046,78.1,0,
ST007741,S0052,Escola 52,RJ,Niterói,2018,3º Ano EF,6,F,Alta,Fundamental Completo,4302,1,0.818,65.1,0,4,Rural,0.058,64.2,1,2018-07-27
ST007742,S0063,Escola 63,AM,Itacoatiara,2020,3º Ano EM,19,F,Baixa,Superior,1297,0,0.84,56.7,0,5,Rural,0.08,53.4,0,
ST007743,S0159,Escola 159,RS,Porto Alegre,2018,2º Ano EM,16,M,Baixa,Médio,2306,0,0.749,61.4,0,3,Urbano,0.033,52.1,1,2018-08-02
ST007744,S0089,Escola 89,MG,Uberlândia,2018,2º Ano EM,17,M,Baixa,Médio,5700,0,0.721,70.1,0,4,Urbano,0.022,62.1,1,2018-02-26
ST007745,S0130,Escola 130,CE,Juazeiro do Norte,2024,9º Ano EF,11,F,Baixa,Médio,1602,0,0.709,35.4,0,4,Rural,0.039,62.4,0,
ST007746,S0127,Escola 127,CE,Quixadá,2023,5º Ano EF,8,M,Baixa,Superior,1297,0,0.691,71.8,0,6,Urbano,0.061,55.1,0,
ST007747,S0162,Escola 162,RS,Caxias do Sul,2018,3º Ano EM,16,F,Baixa,Superior,811,0,0.712,69.2,0,4,Urbano,0.037,81.8,0,
ST007748,S0166,Escola 166,PE,Recife,2019,1º Ano EM,15,F,Alta,Fundamental Completo,8029,0,0.887,78.8,0,3,Urbano,0.087,76.2,0,
ST007749,S0074,Escola 74,PE,Caruaru,2021,7º Ano EF,9,M,Alta,Fundamental Completo,6829,0,0.948,79.8,0,4,Urbano,0.078,93.5,0,
ST007750,S0030,Escola 30,RS,Pelotas,2020,6º Ano EF,9,M,Média,Médio,12820,0,1.0,100.0,0,3,Urbano,0.05,65.6,0,
ST007751,S0049,Escola 49,CE,Juazeiro do Norte,2023,2º Ano EF,7,F,Alta,Fundamental Completo,13872,1,0.871,51.9,0,2,Urbano,0.066,75.2,0,
ST007752,S0019,Escola 19,SP,Campinas,2023,1º Ano EF,6,F,Média,Superior,6873,1,0.826,83.7,0,5,Urbano,0.076,56.4,1,2023-12-14
